"rep","method","rr_obs","y_mean_bias","y_mean_abs_err","weight_var","min_weight","max_weight"
7,"constrained",0.453888888888889,0.0115766965796409,0.0115766965796409,0.701042554549257,0.453888888888889,4.84816187160585
7,"oracle_ipw",0.453888888888889,0.0477456660025296,0.0477456660025296,1.28246497063218,0.430020349575733,12.7571807156559
8,"standard",0.485,-0.00394592473210102,0.00394592473210102,0.772777116767676,0.259327058368105,6.4585823251148
8,"constrained",0.485,-0.0240574156414871,0.0240574156414871,0.884745206899166,0.485,7.9462149029195
8,"oracle_ipw",0.485,0.0140476911097848,0.0140476911097848,1.09088600603365,0.444367298878418,11.6383909744506
9,"standard",0.453888888888889,-0.0940777302464834,0.0940777302464834,0.826135980444379,0.369120067333989,5.06564735030928
9,"constrained",0.453888888888889,-0.103478186320455,0.103478186320455,0.856566521456879,0.453888888888889,5.32758736921242
9,"oracle_ipw",0.453888888888889,-0.133832981300633,0.133832981300633,1.10371612210421,0.48267714753136,12.1684778733414
10,"standard",0.445555555555556,-0.0188149905025907,0.0188149905025907,0.892563034028754,0.295988333162383,6.70906548695133
10,"constrained",0.445555555555556,-0.0325219441017156,0.0325219441017156,0.966483263361776,0.445555555555555,7.40545974963052
10,"oracle_ipw",0.445555555555556,0.0253070729436185,0.0253070729436185,1.13152961597028,0.455443838036575,8.8784015278237
11,"standard",0.45,-0.0334598282396384,0.0334598282396384,0.669868390279796,0.289044555890593,4.98161693703216
11,"constrained",0.45,-0.0413046442862296,0.0413046442862296,0.695848539770998,0.45,5.26044866295105
11,"oracle_ipw",0.45,-0.0728463890465044,0.0728463890465044,1.0577049155229,0.440898823722005,7.64630512141197
12,"standard",0.445555555555556,0.0387395234270503,0.0387395234270503,0.902605678800181,0.302692808324025,5.78604894754701
12,"constrained",0.445555555555556,0.0273123241044171,0.0273123241044171,0.94871552269734,0.445555555555555,6.22710887548164
12,"oracle_ipw",0.445555555555556,0.0216422629562083,0.0216422629562083,1.0864805367171,0.460371093340198,9.56316009530957
13,"standard",0.451666666666667,0.0902784196656537,0.0902784196656537,1.1837980420031,0.198883552659672,7.64335876401509
13,"constrained",0.451666666666667,0.0840434720737617,0.0840434720737617,1.4238077118186,0.451666666666667,9.48114222217312
13,"oracle_ipw",0.451666666666667,0.0534403945722658,0.0534403945722658,1.28797864258715,0.484594832686859,18.2564204498035
14,"standard",0.438888888888889,0.0136755794744776,0.0136755794744776,0.735025948038431,0.305995996339557,6.08900580595691
14,"constrained",0.438888888888889,0.0135171125072106,0.0135171125072106,0.764299901517178,0.438888888888889,6.60491237410415
14,"oracle_ipw",0.438888888888889,0.112140492362029,0.112140492362029,0.881362051240436,0.462062363856397,6.36139478603479
15,"standard",0.451111111111111,0.013059461336461,0.013059461336461,0.737147837917944,0.296173670339327,5.03453321953623
15,"constrained",0.451111111111111,0.010153073158126,0.010153073158126,0.779906543671707,0.451111111111111,5.44619533184098
15,"oracle_ipw",0.451111111111111,0.0195170646373853,0.0195170646373853,1.15314906768021,0.454047520549908,9.22819111643193
16,"standard",0.448333333333333,-0.172849699441475,0.172849699441475,0.977926539599516,0.251803415053575,6.45577670690222
16,"constrained",0.448333333333333,-0.176580046309048,0.176580046309048,1.06168241677235,0.448333333333333,7.35773291443458
16,"oracle_ipw",0.448333333333333,-0.133272283929737,0.133272283929737,1.16979518897572,0.467603980500696,10.2187155872547
17,"standard",0.439444444444444,-0.0373853060697362,0.0373853060697362,0.841788120695641,0.251149539654623,6.134339124524
17,"constrained",0.439444444444444,-0.052321855932635,0.052321855932635,0.906360622241101,0.439444444444445,6.71046673183096
17,"oracle_ipw",0.439444444444444,-0.113050782865446,0.113050782865446,1.13444970187874,0.451947895319832,8.37351822195453
18,"standard",0.457777777777778,-0.0585376937783397,0.0585376937783397,0.813690652349042,0.274518665553691,6.13320848620458
18,"constrained",0.457777777777778,-0.0754946251866566,0.0754946251866566,0.882007523427339,0.457777777777778,6.90304462108286
18,"oracle_ipw",0.457777777777778,-0.10538062505887,0.10538062505887,1.08558189890454,0.443276497714203,12.1231996982561
19,"standard",0.444444444444444,-0.0760970594255496,0.0760970594255496,0.641709229667434,0.358277693064998,4.66644615851056
19,"constrained",0.444444444444444,-0.079080439146937,0.079080439146937,0.652963783400105,0.444444444444444,4.80946589168119
19,"oracle_ipw",0.444444444444444,-0.250950095473997,0.250950095473997,1.2328482822549,0.422811625518809,8.97647913328197
20,"standard",0.474444444444444,0.170019431883726,0.170019431883726,0.950057071290784,0.299312293554784,6.88043551357193
20,"constrained",0.474444444444444,0.149184917467556,0.149184917467556,1.09058840370264,0.474444444444444,8.13242127508932
20,"oracle_ipw",0.474444444444444,0.187637294905603,0.187637294905603,1.10748866589303,0.461334772610316,10.4486979852059
21,"standard",0.451666666666667,-0.00447923965468475,0.00447923965468475,0.775570445447152,0.320725977895184,5.60380181923026
21,"constrained",0.451666666666667,-0.0108732596936769,0.0108732596936769,0.797373422476012,0.451666666666667,5.89948593240925
21,"oracle_ipw",0.451666666666667,0.025478737867522,0.025478737867522,1.25060659107569,0.449801701126632,12.5159685779671
22,"standard",0.442777777777778,0.0160137622144291,0.0160137622144291,0.812513004790962,0.265154760641407,5.21594075161743
22,"constrained",0.442777777777778,0.00577930838920523,0.00577930838920523,0.854524155108287,0.442777777777778,5.57108723530554
22,"oracle_ipw",0.442777777777778,-0.0165597628505102,0.0165597628505102,1.06757767683058,0.475039735568773,9.43200803041246
23,"standard",0.456111111111111,0.0435587710732892,0.0435587710732892,0.695998476870314,0.275676856371563,4.90030809627038
23,"constrained",0.456111111111111,0.0369971828294305,0.0369971828294305,0.741760376191181,0.456111111111111,5.32599262980449
23,"oracle_ipw",0.456111111111111,0.0689336117750095,0.0689336117750095,0.97338970896587,0.448968929330028,7.94372569920646
24,"standard",0.437222222222222,0.146157835993552,0.146157835993552,0.696415811011712,0.26837258299868,6.17056198742033
24,"constrained",0.437222222222222,0.147193391257936,0.147193391257936,0.727277441326802,0.437222222222222,6.63652969475636
24,"oracle_ipw",0.437222222222222,0.116289705064839,0.116289705064839,0.948629463993899,0.451720421494696,8.82746170225735
25,"standard",0.447222222222222,-0.0158108963793513,0.0158108963793513,0.950092609807209,0.258708279502631,7.07736538701183
25,"constrained",0.447222222222222,-0.0321986259252968,0.0321986259252968,1.04365210253205,0.447222222222222,7.88375667025375
25,"oracle_ipw",0.447222222222222,-0.0276572711260784,0.0276572711260784,1.2317815267063,0.461902198523327,14.3560417262736
26,"standard",0.43,0.0667028041206665,0.0667028041206665,0.756874199786713,0.293435191478609,5.5572446608399
26,"constrained",0.43,0.0643860228290199,0.0643860228290199,0.784254509094246,0.43,5.90473579689733
26,"oracle_ipw",0.43,-0.011853319978132,0.011853319978132,1.15367123219506,0.435007098835483,8.5266264449563
27,"standard",0.445,0.0480791251415502,0.0480791251415502,0.841368339935537,0.285435273344317,6.6755935357037
27,"constrained",0.445,0.0409846104606333,0.0409846104606333,0.908326988540216,0.445,7.32903566218368
27,"oracle_ipw",0.445,-0.0567678837363385,0.0567678837363385,1.17717218349029,0.450418663484262,14.3842572132325
28,"standard",0.467222222222222,-0.0205777040205889,0.0205777040205889,0.911504301644957,0.302945077671687,6.29631731680465
28,"constrained",0.467222222222222,-0.0483497074968108,0.0483497074968108,1.00554872782447,0.467222222222222,7.16992180401975
28,"oracle_ipw",0.467222222222222,0.00164745039230194,0.00164745039230194,0.932090118859896,0.476271840433323,7.43126164874107
29,"standard",0.458888888888889,0.0302137278218716,0.0302137278218716,0.71867234905982,0.329162927141051,5.34025197114337
29,"constrained",0.458888888888889,0.0297960696595218,0.0297960696595218,0.753749760452607,0.458888888888889,5.80210913999734
29,"oracle_ipw",0.458888888888889,0.025861484511322,0.025861484511322,1.30569504076628,0.437547959707599,12.409675218241
30,"standard",0.43,0.0404758668996498,0.0404758668996498,0.865416510477163,0.2968049527153,5.77896230440259
30,"constrained",0.43,0.0341504493480232,0.0341504493480232,0.900508837326536,0.43,6.17110038584726
30,"oracle_ipw",0.43,0.0194876346447834,0.0194876346447834,1.07775086262655,0.454062031897854,8.57558610806453
31,"standard",0.445,0.0369916142168491,0.0369916142168491,0.884002213941216,0.258745933006272,6.25492466571324
31,"constrained",0.445,0.0365121137349404,0.0365121137349404,0.944918107591172,0.445,7.06431171245864
31,"oracle_ipw",0.445,-0.040525851437055,0.040525851437055,1.09627827155929,0.480591172668382,8.76484085440375
32,"standard",0.44,0.0334647981288407,0.0334647981288407,0.690710997405146,0.279167198625598,5.95714723050007
32,"constrained",0.44,0.0232208636490875,0.0232208636490875,0.737672431628733,0.44,6.50291656809409
32,"oracle_ipw",0.44,0.0115757858323053,0.0115757858323053,1.12493664025416,0.441112592469164,13.1285817023579
33,"standard",0.432222222222222,0.0377179698546684,0.0377179698546684,0.770685485012144,0.319116106034576,5.30862098519385
33,"constrained",0.432222222222222,0.033815283990495,0.033815283990495,0.788723682428864,0.432222222222222,5.48030113483678
33,"oracle_ipw",0.432222222222222,-0.001157349759248,0.001157349759248,1.13183963435375,0.450029822786525,11.2142955354098
34,"standard",0.43,0.0684876091362155,0.0684876091362155,0.760831448463576,0.286134630035995,5.26867533671944
34,"constrained",0.43,0.0582115261431606,0.0582115261431606,0.80493086293298,0.43,5.72430994404714
34,"oracle_ipw",0.43,0.0672742831335501,0.0672742831335501,0.917734527848323,0.456727567839013,6.42043621962592
35,"standard",0.466666666666667,-0.0163890951318246,0.0163890951318246,0.689281068005328,0.304947121900346,5.32080736870319
35,"constrained",0.466666666666667,-0.0188536692856067,0.0188536692856067,0.741831220667507,0.466666666666667,6.01363438177705
35,"oracle_ipw",0.466666666666667,-0.0234132665878232,0.0234132665878232,1.07068090129928,0.439514824820133,7.56582941495596
36,"standard",0.442777777777778,0.0768795788695224,0.0768795788695224,0.695165259281914,0.300577393551198,5.04788695572286
36,"constrained",0.442777777777778,0.0765118708104094,0.0765118708104094,0.727253630212511,0.442777777777778,5.38527679456261
36,"oracle_ipw",0.442777777777778,0.0636512744629028,0.0636512744629028,0.939569304131389,0.453453583666282,6.16945002801097
37,"standard",0.446111111111111,-0.00313637329864926,0.00313637329864926,0.748883274243453,0.2480887009477,6.42616374915754
37,"constrained",0.446111111111111,-0.0175152755160685,0.0175152755160685,0.816026232817318,0.446111111111111,7.36876140463896
37,"oracle_ipw",0.446111111111111,-0.0245268888619649,0.0245268888619649,0.952060005708731,0.44642952979525,7.40790884857302
38,"standard",0.468333333333333,0.145806560601946,0.145806560601946,0.794646593024286,0.302346032347036,5.99945001542236
38,"constrained",0.468333333333333,0.130967456148015,0.130967456148015,0.87656084941184,0.468333333333333,6.84435334736203
38,"oracle_ipw",0.468333333333333,0.157302459311703,0.157302459311703,1.02163880324113,0.456592817586024,8.12957945807541
39,"standard",0.428888888888889,0.029491620529199,0.029491620529199,0.931707258389015,0.292786596812976,6.75746398596329
39,"constrained",0.428888888888889,0.0168502597536221,0.0168502597536221,0.984923693550582,0.428888888888889,7.33478658788202
39,"oracle_ipw",0.428888888888889,-0.0763811505565049,0.0763811505565049,1.47113245219107,0.466985640207302,15.666714622703
40,"standard",0.452222222222222,0.121090431135094,0.121090431135094,0.929902104282217,0.307159663162453,6.13629333081062
40,"constrained",0.452222222222222,0.097401740555081,0.097401740555081,1.02379200432945,0.452222222222222,7.15893887475501
40,"oracle_ipw",0.452222222222222,0.11238641395454,0.11238641395454,1.18414345328294,0.455109663584384,11.7603850969936
41,"standard",0.45,-0.16097480584037,0.16097480584037,0.615745965087855,0.312036903616645,5.34554900511781
41,"constrained",0.45,-0.161746869682722,0.161746869682722,0.637254466225727,0.45,5.66189719029862
41,"oracle_ipw",0.45,-0.214762091824883,0.214762091824883,1.28133259862862,0.41782595474401,8.28630248028628
42,"standard",0.46,0.16287169734481,0.16287169734481,0.539588480737343,0.315365869737458,4.1612456458133
42,"constrained",0.46,0.159504120971834,0.159504120971834,0.557513704584531,0.46,4.34368138068446
42,"oracle_ipw",0.46,0.134635803270422,0.134635803270422,1.05654583995113,0.429793845117712,7.71357450320809
43,"standard",0.462222222222222,0.127355823831558,0.127355823831558,0.897314108950947,0.294265034535438,6.3101668549932
43,"constrained",0.462222222222222,0.103581072627038,0.103581072627038,0.981945895137597,0.462222222222222,7.27623732323345
43,"oracle_ipw",0.462222222222222,-0.0037979247966697,0.0037979247966697,1.16729110130476,0.451825542006082,9.07441603921485
44,"standard",0.433888888888889,0.0165998541448287,0.0165998541448287,0.763863527140353,0.266467151050109,6.50574234011071
44,"constrained",0.433888888888889,0.0060662278187082,0.0060662278187082,0.826498972922017,0.433888888888889,7.31777411562514
44,"oracle_ipw",0.433888888888889,-0.0230014078209907,0.0230014078209907,0.986315214673047,0.449947964493802,9.49196208328944
45,"standard",0.430555555555556,0.0214202994263075,0.0214202994263075,0.840363152536788,0.306997374327444,5.86442831405
45,"constrained",0.430555555555556,0.0116759007642327,0.0116759007642327,0.874932502668589,0.430555555555556,6.20900699073005
45,"oracle_ipw",0.430555555555556,0.0321938715254877,0.0321938715254877,1.25331723081894,0.443915451720116,8.0382487797139
46,"standard",0.438333333333333,0.0158107049952234,0.0158107049952234,1.07289707152784,0.256997977244946,8.19182261208672
46,"constrained",0.438333333333333,-0.00316829222219128,0.00316829222219128,1.19833872742491,0.438333333333333,9.53037502179663
46,"oracle_ipw",0.438333333333333,-0.0237273025868302,0.0237273025868302,1.52557793417505,0.446385862359282,11.6015422425976
47,"standard",0.448888888888889,-0.08868088746803,0.08868088746803,0.871671748140347,0.324053083365702,5.70725079061242
47,"constrained",0.448888888888889,-0.0958631029124077,0.0958631029124077,0.912318843413759,0.448888888888889,6.17539290232134
47,"oracle_ipw",0.448888888888889,-0.166224434504918,0.166224434504918,1.23918057831269,0.460580474763923,10.5566736438914
48,"standard",0.448333333333333,-0.0222994774121928,0.0222994774121928,0.544126084136348,0.297376860177109,4.4968461351682
48,"constrained",0.448333333333333,-0.0268965898721148,0.0268965898721148,0.566241024091727,0.448333333333333,4.77849090538117
48,"oracle_ipw",0.448333333333333,-0.0260157465965304,0.0260157465965304,1.00678605681672,0.414640488125051,6.82928106230464
49,"standard",0.439444444444444,-0.0444753032230676,0.0444753032230676,0.754410482163741,0.330064916892405,5.36449596236436
49,"constrained",0.439444444444444,-0.0561832996822956,0.0561832996822956,0.784133803284371,0.439444444444445,5.67443870747534
49,"oracle_ipw",0.439444444444444,-0.118558694404506,0.118558694404506,1.13790942993378,0.432655866275735,9.84115083169597
50,"standard",0.460555555555556,-0.0140603028229426,0.0140603028229426,0.930743650664373,0.288912588676339,6.80097642622216
50,"constrained",0.460555555555556,-0.00739592335266092,0.00739592335266092,1.03601221011501,0.460555555555556,7.83915254941754
50,"oracle_ipw",0.460555555555556,0.0102784511653352,0.0102784511653352,1.25484770450322,0.46592701605396,10.6096197008984
51,"standard",0.463333333333333,-0.0367134461576415,0.0367134461576415,0.868798927750541,0.232415069485398,6.80824092214564
51,"constrained",0.463333333333333,-0.0596541304569775,0.0596541304569775,0.976569384072602,0.463333333333333,7.84706241856272
51,"oracle_ipw",0.463333333333333,-0.0820811051137701,0.0820811051137701,1.27377679056038,0.450111823297256,12.2064584992762
52,"standard",0.452777777777778,-0.0120526480587184,0.0120526480587184,0.893664014298964,0.277448204137082,6.60850460795801
52,"constrained",0.452777777777778,-0.0187885588195964,0.0187885588195964,0.973142276500499,0.452777777777778,7.41336534069186
52,"oracle_ipw",0.452777777777778,-0.072317838095961,0.072317838095961,1.20948302206434,0.452400762384538,11.8183149613058
53,"standard",0.442222222222222,-0.0157577328152226,0.0157577328152226,0.784981936658205,0.383855559349223,4.77687870027518
53,"constrained",0.442222222222222,-0.0177728026457585,0.0177728026457585,0.792827037485006,0.442222222222222,4.84945273606521
53,"oracle_ipw",0.442222222222222,-0.126066536346636,0.126066536346636,1.17231229180533,0.442667042570752,7.86955219169117
54,"standard",0.471111111111111,0.0285605635145647,0.0285605635145647,0.709477296790807,0.305965225947778,5.879539658971
54,"constrained",0.471111111111111,0.0265741292188237,0.0265741292188237,0.753308846928239,0.471111111111111,6.71105132658097
54,"oracle_ipw",0.471111111111111,-0.0275796187697435,0.0275796187697435,1.05227070047723,0.434882814613278,10.4567990056112
55,"standard",0.423333333333333,-0.0816003962943586,0.0816003962943586,0.644578072727992,0.302277060826731,4.91366451585779
55,"constrained",0.423333333333333,-0.088071227909687,0.088071227909687,0.66042283093174,0.423333333333333,5.08858052771715
55,"oracle_ipw",0.423333333333333,-0.201863319682449,0.201863319682449,1.50448397971867,0.424537395760587,16.1937545831998
56,"standard",0.447222222222222,0.0186459894711736,0.0186459894711736,0.858207449336034,0.306684642701863,6.27960187550122
56,"constrained",0.447222222222222,0.0110768185725052,0.0110768185725052,0.902785913964258,0.447222222222222,6.83685293090157
56,"oracle_ipw",0.447222222222222,-0.0696086734861212,0.0696086734861212,1.23530610972421,0.443330983441766,9.47801027009877
57,"standard",0.455,0.175025426293044,0.175025426293044,0.796122102226487,0.291357415623007,6.43840061855874
57,"constrained",0.455,0.167125760408097,0.167125760408097,0.850099498846045,0.455,6.9968738882004
57,"oracle_ipw",0.455,0.131806956352569,0.131806956352569,1.17668638762044,0.452350708216618,10.84260907548
58,"standard",0.451111111111111,-0.0480755976973178,0.0480755976973178,1.06216271468904,0.244289036624689,6.68704333078681
58,"constrained",0.451111111111111,-0.060479083509502,0.060479083509502,1.17263570076405,0.451111111111111,7.65754376136948
58,"oracle_ipw",0.451111111111111,-0.0740244872747235,0.0740244872747235,1.147354771563,0.481289967796097,9.23404129791151
59,"standard",0.436666666666667,0.00272627785705713,0.00272627785705713,1.05532603660538,0.274331172684452,6.72671388272861
59,"constrained",0.436666666666667,-0.00505247393215117,0.00505247393215117,1.12794849943989,0.436666666666667,7.24995241483294
59,"oracle_ipw",0.436666666666667,-0.0397100411805234,0.0397100411805234,1.13954568499394,0.487136250413082,8.43201492054929
60,"standard",0.46,0.0657313193271875,0.0657313193271875,0.744723711763131,0.328542859026649,5.18716825829159
60,"constrained",0.46,0.0525059877821175,0.0525059877821175,0.789598408413601,0.46,5.6413699218845
60,"oracle_ipw",0.46,-0.0828813486262949,0.0828813486262949,1.20228336345818,0.434241664777882,9.00083976466378
61,"standard",0.454444444444444,-0.0529300171922848,0.0529300171922848,0.942414641696386,0.262032868882176,7.49983848530126
61,"constrained",0.454444444444444,-0.0781548473612002,0.0781548473612002,1.03543681043396,0.454444444444444,8.65993394179951
61,"oracle_ipw",0.454444444444444,-0.0942525573377121,0.0942525573377121,1.07130505257529,0.46787688595312,8.39001684788892
62,"standard",0.462222222222222,0.0775846401785017,0.0775846401785017,1.03055758125337,0.273698008525956,7.46787586968454
62,"constrained",0.462222222222222,0.05480040076548,0.05480040076548,1.19229515742192,0.462222222222222,9.11248838204032
62,"oracle_ipw",0.462222222222222,0.126181393020903,0.126181393020903,1.34216524702273,0.461756619357162,15.4694669441161
63,"standard",0.464444444444444,-0.0179866954026462,0.0179866954026462,0.650684313075023,0.288934682988343,5.36125471014952
63,"constrained",0.464444444444444,-0.0268912165843476,0.0268912165843476,0.690761920851773,0.464444444444444,5.75520041209341
63,"oracle_ipw",0.464444444444444,-0.0481889210237238,0.0481889210237238,1.13740584216065,0.425255231095062,9.28396109093658
64,"standard",0.453888888888889,0.067257981166328,0.067257981166328,0.797016609416918,0.263991974928818,6.20682823194457
64,"constrained",0.453888888888889,0.0536817521219941,0.0536817521219941,0.874725353093565,0.453888888888889,6.96301711721397
64,"oracle_ipw",0.453888888888889,0.061915870803481,0.061915870803481,0.902681916046247,0.454619184818204,6.42508380197444
65,"standard",0.46,0.0244598448897512,0.0244598448897512,0.93599373415072,0.235571686367253,8.10288998048471
65,"constrained",0.46,0.00278801224745219,0.00278801224745219,1.06053736562319,0.46,9.6797613758184
65,"oracle_ipw",0.46,0.12626743627216,0.12626743627216,0.970441610571007,0.471609793253398,8.74843665923522
66,"standard",0.461666666666667,0.0494013836238162,0.0494013836238162,0.827982858056342,0.286178137422735,5.82038973711902
66,"constrained",0.461666666666667,0.0435153294458047,0.0435153294458047,0.912128645535734,0.461666666666667,6.43804441543302
66,"oracle_ipw",0.461666666666667,0.122842337655507,0.122842337655507,1.06076381443117,0.458021128332556,9.80787708101287
67,"standard",0.454444444444444,0.0341509955235373,0.0341509955235373,0.888808244394459,0.263695360356354,6.46220184650951
67,"constrained",0.454444444444444,0.0328228482492282,0.0328228482492282,1.00363353618652,0.454444444444444,7.41994950121253
67,"oracle_ipw",0.454444444444444,0.00421326269077286,0.00421326269077286,1.07003656806973,0.451364444087456,7.13455683455591
68,"standard",0.460555555555556,0.179644179503479,0.179644179503479,0.844679830808498,0.264681118236083,6.99435159438682
68,"constrained",0.460555555555556,0.169612837266299,0.169612837266299,0.951180586594135,0.460555555555556,8.47242878190007
68,"oracle_ipw",0.460555555555556,0.232644802172735,0.232644802172735,1.14556908059657,0.450651439222061,12.0790167894092
69,"standard",0.447777777777778,0.0789820966357774,0.0789820966357774,0.926287254838494,0.265306939242599,7.77979722221423
69,"constrained",0.447777777777778,0.0681837987340661,0.0681837987340661,1.03121611462072,0.447777777777778,8.99728453186905
69,"oracle_ipw",0.447777777777778,0.107857344831164,0.107857344831164,1.12810016302819,0.476566068093323,11.5953150282472
70,"standard",0.458333333333333,0.00956466372976804,0.00956466372976804,0.917822341428713,0.288120168034655,6.46920206795032
70,"constrained",0.458333333333333,-0.00686931847475795,0.00686931847475795,0.999116274713472,0.458333333333333,7.47206836890991
70,"oracle_ipw",0.458333333333333,0.00965235019894917,0.00965235019894917,1.09847613708845,0.465074272139495,9.58508035238475
71,"standard",0.472222222222222,-0.0129262837850037,0.0129262837850037,0.886360506403067,0.276781185894881,5.92395661876834
71,"constrained",0.472222222222222,-0.0269110185421847,0.0269110185421847,0.958266236379405,0.472222222222222,6.53476746881747
71,"oracle_ipw",0.472222222222222,-0.0554154290188008,0.0554154290188008,1.17175123821043,0.452369695085827,12.6634401623064
72,"standard",0.456666666666667,0.162678697285812,0.162678697285812,0.793498704211855,0.322268677405194,5.64496078449562
72,"constrained",0.456666666666667,0.165654611752693,0.165654611752693,0.846081456238857,0.456666666666667,6.19070168329051
72,"oracle_ipw",0.456666666666667,0.127038686919073,0.127038686919073,1.2031347670631,0.451520110478786,12.1681084060672
73,"standard",0.460555555555556,-0.0936756165651266,0.0936756165651266,0.707255723094673,0.296833746653729,5.4571555164946
73,"constrained",0.460555555555556,-0.104348126396223,0.104348126396223,0.751807945269941,0.460555555555556,5.89928456275838
73,"oracle_ipw",0.460555555555556,-0.159645608365681,0.159645608365681,1.07571576584623,0.451956864822492,7.30155250931006
74,"standard",0.42,-0.0627392640302825,0.0627392640302825,0.813834921597514,0.261882208607,6.248707118058
74,"constrained",0.42,-0.0681425139781249,0.0681425139781249,0.844180943331619,0.42,6.63950867612738
74,"oracle_ipw",0.42,-0.139711119024353,0.139711119024353,1.26020990121857,0.441714783470429,13.2463791259617
75,"standard",0.465555555555556,-0.00718758579799768,0.00718758579799768,0.669072090392736,0.262304390488998,5.12499475173885
75,"constrained",0.465555555555556,-0.0175985863539437,0.0175985863539437,0.730743090422235,0.465555555555556,5.89682028326064
75,"oracle_ipw",0.465555555555556,-0.00779776738703324,0.00779776738703324,1.15371184671402,0.446840634962828,11.9768740586373
76,"standard",0.451111111111111,0.0219531057995607,0.0219531057995607,0.792894171808015,0.319196227590923,5.62056389029177
76,"constrained",0.451111111111111,0.0108330316994384,0.0108330316994384,0.842646823168705,0.451111111111111,6.0732272164486
76,"oracle_ipw",0.451111111111111,-0.0517072614360015,0.0517072614360015,1.60000774153335,0.427864466437585,15.3505764935752
77,"standard",0.461111111111111,-0.153021231780112,0.153021231780112,0.692357851444286,0.256567572377116,5.13576615684824
77,"constrained",0.461111111111111,-0.16339000905354,0.16339000905354,0.752408367671358,0.461111111111111,5.67206809306183
77,"oracle_ipw",0.461111111111111,-0.210920252909821,0.210920252909821,1.14923603284423,0.430997865244762,9.38523036215967
78,"standard",0.453888888888889,-0.0166366134024359,0.0166366134024359,0.627604018015756,0.336076877144559,4.85263441671949
78,"constrained",0.453888888888889,-0.0187849653335702,0.0187849653335702,0.648891664321269,0.453888888888889,5.10765237914688
78,"oracle_ipw",0.453888888888889,-0.0506185946842685,0.0506185946842685,1.15200471908141,0.425281079105486,10.0543834264549
79,"standard",0.449444444444444,0.172279835328505,0.172279835328505,0.854857395740273,0.28364120601413,6.527066531907
79,"constrained",0.449444444444444,0.156447165906921,0.156447165906921,0.925721353747275,0.449444444444444,7.36246946154779
79,"oracle_ipw",0.449444444444444,0.169660701757777,0.169660701757777,1.07016179710302,0.451732793588527,8.97974838197644
80,"standard",0.46,0.230645121361542,0.230645121361542,0.754745837875025,0.32051732726347,5.3623608071075
80,"constrained",0.46,0.221513394696502,0.221513394696502,0.797949740281329,0.46,5.8746747666671
80,"oracle_ipw",0.46,0.1560047707341,0.1560047707341,1.06662688586409,0.443716645246439,7.86062289813958
81,"standard",0.436111111111111,-0.05423820084104,0.05423820084104,0.716760896086734,0.296820928674683,5.30321928379878
81,"constrained",0.436111111111111,-0.062513913493695,0.062513913493695,0.747701316771351,0.436111111111111,5.64684864855652
81,"oracle_ipw",0.436111111111111,-0.123897266532795,0.123897266532795,1.09757804410447,0.452495502691927,7.9431632384831
82,"standard",0.440555555555556,0.0418208599979125,0.0418208599979125,0.726134302471698,0.27207347091418,5.61583321735712
82,"constrained",0.440555555555556,0.0134099543494359,0.0134099543494359,0.78937664546124,0.440555555555556,6.25035901993462
